text,label
【数说中国】前10个月 我国货物贸易进出口同比增长5.2％,2
“真金白银”加速落地 财政政策更加给力,2
【数说中国】10月份 全国企业销售收入环比提高1.3个百分点,2
国产大飞机C919首次亮相澳门,2
“新时代·好记者”全国巡讲活动首场报告会在京举办,2
书写无愧于时代和人民的新篇章,2
今年底实现信息共享！困难群众医疗救助更高效,2
农业农村部门将从五方面协调推进乡村建设,2
中国疾控中心提醒：多地诺如病毒感染增多 传播途径多样,0
海关总署：前10个月我国货物贸易进出口增长5.2%,2
推进医疗救助对象信息共享 两部门发文部署六方面措施,2
我国首次发布国家生态保护修复公报,2
10月中国公路物流运价指数实现小幅回升,2
进博会“朋友圈”不断扩容 携手共“进” 共享机遇,2
第七届进博会各项配套活动全面展开,2
“银十”超“金九” 十月份商品房成交同比环比双增长,2
我国实现公众参与水土保持项目碳汇交易新突破,2
北京将引导6G产业超前布局,2
农业农村部门将从五方面协调推进乡村建设,2
全国首届退役军人羽毛球比赛在广西柳州落幕,2
提升语言能力和汉字规范使用 搭建起友谊的桥梁,2
“雪龙兄弟”穿越赤道进入南半球,2
我国首次公报形式发布生态保护修复成效,2
排污许可“一证式”管理到2027年全面落实,2
2.8万家外资企业集聚上海浦东新区,2
中欧（中亚）班列乌苏站首发,2
“年轻人从事农业大有可为！”,2
“雪龙兄弟”穿越赤道进入南半球,1
80家企业及机构集体签约第八届进博会,2
铁路部门积极做好“双11”网购高峰期快件运输服务,2
我国民营经济主体10余年间增长超4倍,2
2024年中国新闻工作者援助项目名单发布,2
二十届中央第四轮巡视完成进驻,1
以冰雪运动高质量发展激发冰雪经济活力,2
奋勇争先，开创高质量发展新局面,2
加快绿色转型，降碳成效显著,2
金沙江上游水电“皇冠”,1
国务院安全生产和消防工作考核巡查组第三组举报受理方式公告,1
全国秋粮收购全面展开 国家继续在稻谷主产区实行最低收购价政策,2
18086.48万户！我国民营经济主体数量持续稳步提升 市场活力充分释放,2
国家生态保护修复工作进展如何？最新公报公布,2
教育部对高校哲学社会科学高质量发展作出部署,2
部署重点任务 我国加快谋篇布局低空产业,2
中国空军歼-35A、红-19等新型装备将首次公开亮相,2
人民法院公正及时审理行政案件监督行政机关依法履职,2
民政部等14部门发文推进老年阅读工作,2
三部门印发通知 对大龄失业人员明确养老保险新政策,2
中国首个大型地震工程模拟研究设施投入运行,2
多地派发新一轮消费券 真金白银点燃消费热潮,2
前三季度我国服务进出口总额同比增长14.5%,2
距离退休不足1年的失业人员，养老保险有新政策,2
仲裁法等四项法律草案首次提请审议 新增了哪些规定？,2
民政部等14部门发文推进老年阅读工作,2
工业和信息化部：培育更多低空产业头部企业,2
距离退休不足1年的失业人员养老保险有新政策,2
党的十八大以来我国沙化土地面积净减少6500万亩,2
做大开放蛋糕 拉长合作清单,2
工人在重庆东站站房工程建设现场施工作业,1
华钠芯能荣登中国钠离子电池年度竞争力品牌榜,2
我国将建立健全知识产权领域信用承诺制,2
337项中国标准外文版今日发布 涉及20余个领域,2
我国低碳产业大有可为 四大重点领域值得关注,2
大课间体育活动成中小学校长新“考点,2
371.9万亿元！国有资产公布最新“家底”,2
新华社消息｜中国空军歼-35A、红-19等新型装备将首次公开亮相,2
375天！叶光富成目前我国在轨飞行时间最长航天员,2
科学技术普及法22年来首次修订,2
神舟十八号乘组刷新我国航天员乘组在轨飞行时长纪录,2
我国拟修法进一步健全人大代表履职制度机制,2
从“接订单”到“造需求” 潮玩之都“玩”出新花样,2
家校社携手托起“梦想之翼”,2
前三季度中国以工代赈吸纳245万低收入民众就业,2
除了七届“全勤生” 这届进博会还有哪些新朋友,1
助力乡村振兴 农村寄递物流体系日益完善,2
丹江口大坝：“穿衣戴帽”只为更多南水北调,2
智能化、绿色化、品牌化……从广交会看我国外贸发展新趋势,2
“中国第一展”境外采购商创历史新高,2
在建世界最高桥完成首件钢桁梁吊装,2
《南极清洁能源利用技术十二年发展纲要》发布,2
《天然林保护修复生态效益评估指南》发布,2
神舟十八号乘组刷新我国航天员乘组在轨飞行时长纪录,2
谱写新时代社会工作高质量发展新篇章,2
共建和谐美丽城市 共创幸福美好生活,2
中国空间站第七批空间科学实验样品顺利返回,2
公安部：机动车行驶证电子化11月4日起分三批全国推广应用,2
约34.6公斤！神十八带回“太空特产” 涉及28项科学实验项目,2
中国走在了世界第一！今年我国物联网连接数有望突破30亿,2
人大常委会丨我国修法拟加大对海上旅客权益保护力度,2
人大常委会｜我国拟修法进一步健全人大代表履职制度机制,2
开放是当代中国的鲜明标识,2
49.6％！电动汽车充电设施数量同比增速折射三大趋势,2
公安部：机动车行驶证电子化将分三批全国推广应用,2
国家产融合作平台助企融资促发展,2
紧密型县域医疗卫生共同体监测指标体系公布,2
神舟十八号载人飞行任务取得圆满成功,2
已进驻7家单位 二十届中央第四轮巡视陆续进驻,1
铁路部门启动“双11”快件运输服务,2
全国31省份经济“三季报”显示 地区经济运行总体平稳韧性增强,2
紧密型县域医疗卫生共同体监测指标体系公布,2
芦溪县工业园风电叶片堆场,1
湘南发现储量亿吨级锰矿,2
医保药品追溯码首次“亮剑”,2
机动车行驶证电子化分三批全国推广应用,2
神十八载人飞行任务取得圆满成功,2
大雾黄色预警！8省区市有大雾 北京河北等局地能见度不足200米,0
受需求恢复带动 中国物流运行趋稳向好,2
2024年国家医保谈判结果预计11月底发布,1
存量房贷利率的动态调整机制来了，你的房贷将有何变化,1
培育新型消费 突出首发经济,2
AI写的小说，有没有版权？,1
餐饮业最新趋向，这份报告带你了解,1
医保药品追溯码向假药和回流药“亮剑”,2
凝心聚力 打开改革发展新天地,2
天津：国家管网天津LNG接卸“首船”气保供京津冀,2
以实干担当推动改革行稳致远,2
凝聚改革合力 谱写中国式现代化壮丽篇章,2
全国秋粮收购超4000万吨 中晚稻市场运行平稳,2
17部门联合发文 到2027年所有县全面建立“教联体”,2
中国以旧换新政策出台半年 八类家电产品品种同比增33%,2
中国对斯洛伐克等9国试行免签政策,2
小柑橘带来“甜蜜”大产业,2
10月份商品房成交同比环比“双增长”,2
三大指数同步回升释放积极信号,2
凝聚改革力量 书写进一步全面深化改革新篇章,2
中国航天员乘组完成在轨交接神十八航天员11月4日将返回地球,2
坚定信心，把进一步全面深化改革推向前进,2
准备好了！11月4日迎接神十八航天员回家,2
教育部等17部门联手打造家校社协同育人“教联体”,2
前三季度医保结算69.16亿人次 统筹基金支出1.76万亿元,2
新华社消息｜劈波向南！中国第41次南极考察队出征,2
商务部：这次消费月是2024“消费促进年”的重头戏,2
辽宁舰编队完成远海实战化训练,2
一“眼”千年　“天关”卫星在轨交付,2
第三次全国时间利用调查公报发布,1
商务部：支持鼓励中欧汽车产业正常经贸投资合作,2
我国拟立法强化对幼儿园周边治安监管,2
2024中国海博会聚焦“开放合作 共享机遇”,2
怎样才能不掉进“黑维修”陷阱？,1
十一月，这些新规惠及社会生活,2
“创新”“成长”特色鲜明 优质科技企业竞相涌现,2
国家药监局发布关于19批次药品不符合规定的通告,0
有效发明专利量同比增长16.7%——知识产权助力新时代西部大开发,2
前三季度全国铁路经营质量和效益持续提升,2
前三季度我国可再生能源发电量2.51万亿千瓦时 同比增长逾20%,2
时间都去哪了？第三次全国时间利用调查公报发布,1
更灵活 存量房贷调整有商有量,1
更景气 三大指数回升有力有劲,2
海油工程天津智能化制造基地加紧建设,2
【数说中国】前三季度 跨区域人员流动量490.9亿人次,2
【数说中国】前三季度 新增消费品1518.5万种,2
【数说中国】前三季度 社会物流总额超250万亿元,2
【数说中国】前三季度 全国规模以上文化企业营收同比增长5.9%,2
【数说中国】前三季度 全国自贸试验区进出口增长11.99%,2
事关火车票报销、房贷利率……11月起一批新规将施行,1
今年我国粮食产量有望迈上1.4万亿斤新台阶,2
总里程超过600万公里！我国交通运输综合实力大幅跃升,2
前三季度我国社会物流总额超250万亿元,2
不必再等一年 六大银行明起实施存量房贷利率调整新机制,2
国台办：“九二共识”的历史经纬和重要作用非常清楚,2
大兴安岭开发建设60周年——绿色宝库 底色更浓,2
第十六届中国国际种业博览会聚焦种业振兴,2
国家将实施可再生能源替代行动,2
新华社消息丨前三季度全国自贸试验区进出口增长11.99%,2
十年开拓进取，中国体育产业闯出新天地,2
把“冷”资源变成“热经济”,2
AI面试来了！求职者如何应对？,1
【能源广角】我国建成具备国际竞争优势的新能源全产业链体系,2
【能源广角】截至9月底全国已发超23亿个绿电“身份证”,2
倒计时100天 亚冬会发布火炬、奖牌,2
倒计时100天！翘首以盼 共享亚冬会冰雪运动盛宴,2
2024年国家医保药品目录调整现场谈判竞价结束,2
新华全媒+｜全球首个干细胞数据国际标准发布,2
各地经济“三季报”亮点多,2
神舟十九号丨神舟十九号3名航天员顺利进驻中国空间站,2
2030年前，中国人登陆月球,2
天舟八号将于11月中旬择机发射,2
神十八乘组回家进入倒计时,2
最新“太空出差三人组”亮相,2
退休老人再就业不算“劳动者”权益难保障 专家建议构建超龄劳动者权益保障制度,0
海南岛仍有强降雨 台风“康妮”将影响东南沿海,0
一系列生育支持措施来了 生育友好型社会，怎么建？,2
前三季度电子商务持续健康发展 全国网上零售额十点九万亿元,2
第31届中国杨凌农高会成果发布 展览规模创近5年新高,2
央行再推新工具，买断式逆回购有何用途,1
政策暖风持续激发市场活力,2
预计11月我国大部地区气温较常年同期偏高,1
山东日照：经山历海唱响民宿经济,2
前三季度我国规上有色金属企业工业增加值同比增长9.7％,2
第34届中国新闻奖评选结果公示,2
天舟八号将于11月中旬择机发射,2
中国载人月球探测工程正全面推进各项研制建设工作,2
中国载人航天欢迎国外航天员参与中国空间站飞行,2
计划开展86项空间科学研究与技术试验,2
第四批预备航天员已开始训练未来将承担载人登月任务,2
中国载人航天工程有能力确保航天员生命安全,2
二十届中央第四轮巡视对象公布,1
成渝中线高铁首座牵引变电所成功投用,2
多阶段国家奖助学金政策“含金量”提升,2
我国将构建智能工厂梯度培育体系,2
【数说中国】前三季度 规上有色金属企业工业增加值同比增长9.7％,2
